REF_DATE,GEO,DGUID,Labour force characteristics,Sex,Age group,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019-03,British Columbia,2016A000259,Employment rate,Females,15 to 24 years,Percentage,242,units,0,v3834075,11.10.3.2,59.9,,,,1
2019-04,British Columbia,2016A000259,Employment rate,Females,15 to 24 years,Percentage,242,units,0,v3834075,11.10.3.2,60.0,,,,1
2019-05,British Columbia,2016A000259,Employment rate,Females,15 to 24 years,Percentage,242,units,0,v3834075,11.10.3.2,65.1,,,,1
2019-06,British Columbia,2016A000259,Employment rate,Females,15 to 24 years,Percentage,242,units,0,v3834075,11.10.3.2,66.4,,,,1
2019-07,British Columbia,2016A000259,Employment rate,Females,15 to 24 years,Percentage,242,units,0,v3834075,11.10.3.2,69.3,,,,1
2019-08,British Columbia,2016A000259,Employment rate,Females,15 to 24 years,Percentage,242,units,0,v3834075,11.10.3.2,67.1,,,,1
2019-09,British Columbia,2016A000259,Employment rate,Females,15 to 24 years,Percentage,242,units,0,v3834075,11.10.3.2,60.0,,,,1
2019-10,British Columbia,2016A000259,Employment rate,Females,15 to 24 years,Percentage,242,units,0,v3834075,11.10.3.2,59.4,,,,1
2019-11,British Columbia,2016A000259,Employment rate,Females,15 to 24 years,Percentage,242,units,0,v3834075,11.10.3.2,57.5,,,,1
2019-12,British Columbia,2016A000259,Employment rate,Females,15 to 24 years,Percentage,242,units,0,v3834075,11.10.3.2,58.4,,,,1
2020-01,British Columbia,2016A000259,Employment rate,Females,15 to 24 years,Percentage,242,units,0,v3834075,11.10.3.2,55.4,,,,1
2020-02,British Columbia,2016A000259,Employment rate,Females,15 to 24 years,Percentage,242,units,0,v3834075,11.10.3.2,56.1,,,,1
2020-03,British Columbia,2016A000259,Employment rate,Females,15 to 24 years,Percentage,242,units,0,v3834075,11.10.3.2,44.7,,,,1
2020-04,British Columbia,2016A000259,Employment rate,Females,15 to 24 years,Percentage,242,units,0,v3834075,11.10.3.2,30.3,,,,1
2019-01,British Columbia,2016A000259,Employment rate,Females,25 years and over,Percentage,242,units,0,v3834076,11.10.3.3,58.6,,,,1
2019-02,British Columbia,2016A000259,Employment rate,Females,25 years and over,Percentage,242,units,0,v3834076,11.10.3.3,58.7,,,,1
2019-03,British Columbia,2016A000259,Employment rate,Females,25 years and over,Percentage,242,units,0,v3834076,11.10.3.3,59.1,,,,1
2019-04,British Columbia,2016A000259,Employment rate,Females,25 years and over,Percentage,242,units,0,v3834076,11.10.3.3,59.1,,,,1
2019-05,British Columbia,2016A000259,Employment rate,Females,25 years and over,Percentage,242,units,0,v3834076,11.10.3.3,59.3,,,,1
2019-06,British Columbia,2016A000259,Employment rate,Females,25 years and over,Percentage,242,units,0,v3834076,11.10.3.3,59.5,,,,1
2019-07,British Columbia,2016A000259,Employment rate,Females,25 years and over,Percentage,242,units,0,v3834076,11.10.3.3,57.9,,,,1
2019-08,British Columbia,2016A000259,Employment rate,Females,25 years and over,Percentage,242,units,0,v3834076,11.10.3.3,57.3,,,,1
2019-09,British Columbia,2016A000259,Employment rate,Females,25 years and over,Percentage,242,units,0,v3834076,11.10.3.3,58.4,,,,1
2019-10,British Columbia,2016A000259,Employment rate,Females,25 years and over,Percentage,242,units,0,v3834076,11.10.3.3,58.6,,,,1
2019-11,British Columbia,2016A000259,Employment rate,Females,25 years and over,Percentage,242,units,0,v3834076,11.10.3.3,58.1,,,,1
2019-12,British Columbia,2016A000259,Employment rate,Females,25 years and over,Percentage,242,units,0,v3834076,11.10.3.3,57.7,,,,1
2020-01,British Columbia,2016A000259,Employment rate,Females,25 years and over,Percentage,242,units,0,v3834076,11.10.3.3,57.0,,,,1
2020-02,British Columbia,2016A000259,Employment rate,Females,25 years and over,Percentage,242,units,0,v3834076,11.10.3.3,57.0,,,,1
2020-03,British Columbia,2016A000259,Employment rate,Females,25 years and over,Percentage,242,units,0,v3834076,11.10.3.3,54.4,,,,1
2020-04,British Columbia,2016A000259,Employment rate,Females,25 years and over,Percentage,242,units,0,v3834076,11.10.3.3,49.9,,,,1
2019-01,British Columbia,2016A000259,Employment rate,Females,25 to 44 years,Percentage,242,units,0,v3834077,11.10.3.4,80.8,,,,1
2019-02,British Columbia,2016A000259,Employment rate,Females,25 to 44 years,Percentage,242,units,0,v3834077,11.10.3.4,80.6,,,,1
2019-03,British Columbia,2016A000259,Employment rate,Females,25 to 44 years,Percentage,242,units,0,v3834077,11.10.3.4,80.7,,,,1
2019-04,British Columbia,2016A000259,Employment rate,Females,25 to 44 years,Percentage,242,units,0,v3834077,11.10.3.4,81.1,,,,1
2019-05,British Columbia,2016A000259,Employment rate,Females,25 to 44 years,Percentage,242,units,0,v3834077,11.10.3.4,82.0,,,,1
2019-06,British Columbia,2016A000259,Employment rate,Females,25 to 44 years,Percentage,242,units,0,v3834077,11.10.3.4,83.2,,,,1
2019-07,British Columbia,2016A000259,Employment rate,Females,25 to 44 years,Percentage,242,units,0,v3834077,11.10.3.4,81.1,,,,1
2019-08,British Columbia,2016A000259,Employment rate,Females,25 to 44 years,Percentage,242,units,0,v3834077,11.10.3.4,80.2,,,,1
2019-09,British Columbia,2016A000259,Employment rate,Females,25 to 44 years,Percentage,242,units,0,v3834077,11.10.3.4,80.8,,,,1
2019-10,British Columbia,2016A000259,Employment rate,Females,25 to 44 years,Percentage,242,units,0,v3834077,11.10.3.4,79.8,,,,1
2019-11,British Columbia,2016A000259,Employment rate,Females,25 to 44 years,Percentage,242,units,0,v3834077,11.10.3.4,80.4,,,,1
2019-12,British Columbia,2016A000259,Employment rate,Females,25 to 44 years,Percentage,242,units,0,v3834077,11.10.3.4,80.9,,,,1
2020-01,British Columbia,2016A000259,Employment rate,Females,25 to 44 years,Percentage,242,units,0,v3834077,11.10.3.4,79.1,,,,1
2020-02,British Columbia,2016A000259,Employment rate,Females,25 to 44 years,Percentage,242,units,0,v3834077,11.10.3.4,78.8,,,,1
2020-03,British Columbia,2016A000259,Employment rate,Females,25 to 44 years,Percentage,242,units,0,v3834077,11.10.3.4,75.1,,,,1
2020-04,British Columbia,2016A000259,Employment rate,Females,25 to 44 years,Percentage,242,units,0,v3834077,11.10.3.4,67.3,,,,1
2019-01,British Columbia,2016A000259,Employment rate,Females,45 to 64 years,Percentage,242,units,0,v19650911,11.10.3.22,68.8,,,,1
2019-02,British Columbia,2016A000259,Employment rate,Females,45 to 64 years,Percentage,242,units,0,v19650911,11.10.3.22,69.0,,,,1
2019-03,British Columbia,2016A000259,Employment rate,Females,45 to 64 years,Percentage,242,units,0,v19650911,11.10.3.22,69.9,,,,1
2019-04,British Columbia,2016A000259,Employment rate,Females,45 to 64 years,Percentage,242,units,0,v19650911,11.10.3.22,70.0,,,,1
2019-05,British Columbia,2016A000259,Employment rate,Females,45 to 64 years,Percentage,242,units,0,v19650911,11.10.3.22,69.4,,,,1
2019-06,British Columbia,2016A000259,Employment rate,Females,45 to 64 years,Percentage,242,units,0,v19650911,11.10.3.22,69.6,,,,1
2019-07,British Columbia,2016A000259,Employment rate,Females,45 to 64 years,Percentage,242,units,0,v19650911,11.10.3.22,68.2,,,,1
2019-08,British Columbia,2016A000259,Employment rate,Females,45 to 64 years,Percentage,242,units,0,v19650911,11.10.3.22,67.6,,,,1
2019-09,British Columbia,2016A000259,Employment rate,Females,45 to 64 years,Percentage,242,units,0,v19650911,11.10.3.22,70.4,,,,1
2019-10,British Columbia,2016A000259,Employment rate,Females,45 to 64 years,Percentage,242,units,0,v19650911,11.10.3.22,70.9,,,,1
2019-11,British Columbia,2016A000259,Employment rate,Females,45 to 64 years,Percentage,242,units,0,v19650911,11.10.3.22,68.9,,,,1
2019-12,British Columbia,2016A000259,Employment rate,Females,45 to 64 years,Percentage,242,units,0,v19650911,11.10.3.22,67.7,,,,1
2020-01,British Columbia,2016A000259,Employment rate,Females,45 to 64 years,Percentage,242,units,0,v19650911,11.10.3.22,67.3,,,,1
2020-02,British Columbia,2016A000259,Employment rate,Females,45 to 64 years,Percentage,242,units,0,v19650911,11.10.3.22,67.7,,,,1
2020-03,British Columbia,2016A000259,Employment rate,Females,45 to 64 years,Percentage,242,units,0,v19650911,11.10.3.22,65.0,,,,1
2020-04,British Columbia,2016A000259,Employment rate,Females,45 to 64 years,Percentage,242,units,0,v19650911,11.10.3.22,61.1,,,,1
2019-01,British Columbia,2016A000259,Employment rate,Females,45 years and over,Percentage,242,units,0,v3834078,11.10.3.5,45.9,,,,1
2019-02,British Columbia,2016A000259,Employment rate,Females,45 years and over,Percentage,242,units,0,v3834078,11.10.3.5,46.2,,,,1
2019-03,British Columbia,2016A000259,Employment rate,Females,45 years and over,Percentage,242,units,0,v3834078,11.10.3.5,46.7,,,,1
2019-04,British Columbia,2016A000259,Employment rate,Females,45 years and over,Percentage,242,units,0,v3834078,11.10.3.5,46.5,,,,1
2019-05,British Columbia,2016A000259,Employment rate,Females,45 years and over,Percentage,242,units,0,v3834078,11.10.3.5,46.3,,,,1
2019-06,British Columbia,2016A000259,Employment rate,Females,45 years and over,Percentage,242,units,0,v3834078,11.10.3.5,46.0,,,,1
2019-07,British Columbia,2016A000259,Employment rate,Females,45 years and over,Percentage,242,units,0,v3834078,11.10.3.5,44.7,,,,1
2019-08,British Columbia,2016A000259,Employment rate,Females,45 years and over,Percentage,242,units,0,v3834078,11.10.3.5,44.2,,,,1
2019-09,British Columbia,2016A000259,Employment rate,Females,45 years and over,Percentage,242,units,0,v3834078,11.10.3.5,45.6,,,,1
2019-10,British Columbia,2016A000259,Employment rate,Females,45 years and over,Percentage,242,units,0,v3834078,11.10.3.5,46.4,,,,1
2019-11,British Columbia,2016A000259,Employment rate,Females,45 years and over,Percentage,242,units,0,v3834078,11.10.3.5,45.2,,,,1
2019-12,British Columbia,2016A000259,Employment rate,Females,45 years and over,Percentage,242,units,0,v3834078,11.10.3.5,44.4,,,,1
2020-01,British Columbia,2016A000259,Employment rate,Females,45 years and over,Percentage,242,units,0,v3834078,11.10.3.5,44.3,,,,1
2020-02,British Columbia,2016A000259,Employment rate,Females,45 years and over,Percentage,242,units,0,v3834078,11.10.3.5,44.4,,,,1
2020-03,British Columbia,2016A000259,Employment rate,Females,45 years and over,Percentage,242,units,0,v3834078,11.10.3.5,42.4,,,,1
2020-04,British Columbia,2016A000259,Employment rate,Females,45 years and over,Percentage,242,units,0,v3834078,11.10.3.5,39.8,,,,1
2019-01,British Columbia,2016A000259,Employment rate,Females,25 to 54 years,Percentage,242,units,0,v3834079,11.10.3.6,80.1,,,,1
2019-02,British Columbia,2016A000259,Employment rate,Females,25 to 54 years,Percentage,242,units,0,v3834079,11.10.3.6,79.7,,,,1
2019-03,British Columbia,2016A000259,Employment rate,Females,25 to 54 years,Percentage,242,units,0,v3834079,11.10.3.6,80.7,,,,1
2019-04,British Columbia,2016A000259,Employment rate,Females,25 to 54 years,Percentage,242,units,0,v3834079,11.10.3.6,81.3,,,,1
2019-05,British Columbia,2016A000259,Employment rate,Females,25 to 54 years,Percentage,242,units,0,v3834079,11.10.3.6,81.9,,,,1
2019-06,British Columbia,2016A000259,Employment rate,Females,25 to 54 years,Percentage,242,units,0,v3834079,11.10.3.6,82.2,,,,1
2019-07,British Columbia,2016A000259,Employment rate,Females,25 to 54 years,Percentage,242,units,0,v3834079,11.10.3.6,80.6,,,,1
2019-08,British Columbia,2016A000259,Employment rate,Females,25 to 54 years,Percentage,242,units,0,v3834079,11.10.3.6,79.7,,,,1
2019-09,British Columbia,2016A000259,Employment rate,Females,25 to 54 years,Percentage,242,units,0,v3834079,11.10.3.6,81.2,,,,1
2019-10,British Columbia,2016A000259,Employment rate,Females,25 to 54 years,Percentage,242,units,0,v3834079,11.10.3.6,80.4,,,,1
2019-11,British Columbia,2016A000259,Employment rate,Females,25 to 54 years,Percentage,242,units,0,v3834079,11.10.3.6,80.2,,,,1
2019-12,British Columbia,2016A000259,Employment rate,Females,25 to 54 years,Percentage,242,units,0,v3834079,11.10.3.6,80.9,,,,1
2020-01,British Columbia,2016A000259,Employment rate,Females,25 to 54 years,Percentage,242,units,0,v3834079,11.10.3.6,79.2,,,,1
2020-02,British Columbia,2016A000259,Employment rate,Females,25 to 54 years,Percentage,242,units,0,v3834079,11.10.3.6,79.2,,,,1
2020-03,British Columbia,2016A000259,Employment rate,Females,25 to 54 years,Percentage,242,units,0,v3834079,11.10.3.6,75.5,,,,1
2020-04,British Columbia,2016A000259,Employment rate,Females,25 to 54 years,Percentage,242,units,0,v3834079,11.10.3.6,68.5,,,,1
2019-01,British Columbia,2016A000259,Employment rate,Females,55 years and over,Percentage,242,units,0,v3834080,11.10.3.7,32.7,,,,1
2019-02,British Columbia,2016A000259,Employment rate,Females,55 years and over,Percentage,242,units,0,v3834080,11.10.3.7,33.7,,,,1
2019-03,British Columbia,2016A000259,Employment rate,Females,55 years and over,Percentage,242,units,0,v3834080,11.10.3.7,33.3,,,,1
2019-04,British Columbia,2016A000259,Employment rate,Females,55 years and over,Percentage,242,units,0,v3834080,11.10.3.7,32.6,,,,1
2019-05,British Columbia,2016A000259,Employment rate,Females,55 years and over,Percentage,242,units,0,v3834080,11.10.3.7,32.3,,,,1
2019-06,British Columbia,2016A000259,Employment rate,Females,55 years and over,Percentage,242,units,0,v3834080,11.10.3.7,32.5,,,,1
2019-07,British Columbia,2016A000259,Employment rate,Females,55 years and over,Percentage,242,units,0,v3834080,11.10.3.7,31.0,,,,1
2019-08,British Columbia,2016A000259,Employment rate,Females,55 years and over,Percentage,242,units,0,v3834080,11.10.3.7,30.7,,,,1
2019-09,British Columbia,2016A000259,Employment rate,Females,55 years and over,Percentage,242,units,0,v3834080,11.10.3.7,31.3,,,,1
2019-10,British Columbia,2016A000259,Employment rate,Females,55 years and over,Percentage,242,units,0,v3834080,11.10.3.7,32.8,,,,1
2019-11,British Columbia,2016A000259,Employment rate,Females,55 years and over,Percentage,242,units,0,v3834080,11.10.3.7,31.9,,,,1
2019-12,British Columbia,2016A000259,Employment rate,Females,55 years and over,Percentage,242,units,0,v3834080,11.10.3.7,30.3,,,,1
2020-01,British Columbia,2016A000259,Employment rate,Females,55 years and over,Percentage,242,units,0,v3834080,11.10.3.7,30.8,,,,1
2020-02,British Columbia,2016A000259,Employment rate,Females,55 years and over,Percentage,242,units,0,v3834080,11.10.3.7,30.7,,,,1
2020-03,British Columbia,2016A000259,Employment rate,Females,55 years and over,Percentage,242,units,0,v3834080,11.10.3.7,29.4,,,,1
2020-04,British Columbia,2016A000259,Employment rate,Females,55 years and over,Percentage,242,units,0,v3834080,11.10.3.7,27.9,,,,1
2019-01,British Columbia,2016A000259,Employment rate,Females,15 to 64 years,Percentage,242,units,0,v3834081,11.10.3.8,72.2,,,,1
2019-02,British Columbia,2016A000259,Employment rate,Females,15 to 64 years,Percentage,242,units,0,v3834081,11.10.3.8,72.1,,,,1
2019-03,British Columbia,2016A000259,Employment rate,Females,15 to 64 years,Percentage,242,units,0,v3834081,11.10.3.8,72.5,,,,1
2019-04,British Columbia,2016A000259,Employment rate,Females,15 to 64 years,Percentage,242,units,0,v3834081,11.10.3.8,72.7,,,,1
2019-05,British Columbia,2016A000259,Employment rate,Females,15 to 64 years,Percentage,242,units,0,v3834081,11.10.3.8,73.7,,,,1
2019-06,British Columbia,2016A000259,Employment rate,Females,15 to 64 years,Percentage,242,units,0,v3834081,11.10.3.8,74.6,,,,1
2019-07,British Columbia,2016A000259,Employment rate,Females,15 to 64 years,Percentage,242,units,0,v3834081,11.10.3.8,73.6,,,,1
2019-08,British Columbia,2016A000259,Employment rate,Females,15 to 64 years,Percentage,242,units,0,v3834081,11.10.3.8,72.6,,,,1
2019-09,British Columbia,2016A000259,Employment rate,Females,15 to 64 years,Percentage,242,units,0,v3834081,11.10.3.8,72.8,,,,1
2019-10,British Columbia,2016A000259,Employment rate,Females,15 to 64 years,Percentage,242,units,0,v3834081,11.10.3.8,72.5,,,,1
2019-11,British Columbia,2016A000259,Employment rate,Females,15 to 64 years,Percentage,242,units,0,v3834081,11.10.3.8,71.5,,,,1
2019-12,British Columbia,2016A000259,Employment rate,Females,15 to 64 years,Percentage,242,units,0,v3834081,11.10.3.8,71.4,,,,1
2020-01,British Columbia,2016A000259,Employment rate,Females,15 to 64 years,Percentage,242,units,0,v3834081,11.10.3.8,70.0,,,,1
2020-02,British Columbia,2016A000259,Employment rate,Females,15 to 64 years,Percentage,242,units,0,v3834081,11.10.3.8,70.2,,,,1
2020-03,British Columbia,2016A000259,Employment rate,Females,15 to 64 years,Percentage,242,units,0,v3834081,11.10.3.8,65.6,,,,1
2020-04,British Columbia,2016A000259,Employment rate,Females,15 to 64 years,Percentage,242,units,0,v3834081,11.10.3.8,58.2,,,,1
2019-01,British Columbia,2016A000259,Employment rate,Females,15 to 19 years,Percentage,242,units,0,v3834082,11.10.3.9,45.2,,,,1
2019-02,British Columbia,2016A000259,Employment rate,Females,15 to 19 years,Percentage,242,units,0,v3834082,11.10.3.9,43.5,,,,1
2019-03,British Columbia,2016A000259,Employment rate,Females,15 to 19 years,Percentage,242,units,0,v3834082,11.10.3.9,45.5,,,,1
2019-04,British Columbia,2016A000259,Employment rate,Females,15 to 19 years,Percentage,242,units,0,v3834082,11.10.3.9,43.0,,,,1
2019-05,British Columbia,2016A000259,Employment rate,Females,15 to 19 years,Percentage,242,units,0,v3834082,11.10.3.9,48.4,,,,1
2019-06,British Columbia,2016A000259,Employment rate,Females,15 to 19 years,Percentage,242,units,0,v3834082,11.10.3.9,47.7,,,,1
2019-07,British Columbia,2016A000259,Employment rate,Females,15 to 19 years,Percentage,242,units,0,v3834082,11.10.3.9,53.9,,,,1
2019-08,British Columbia,2016A000259,Employment rate,Females,15 to 19 years,Percentage,242,units,0,v3834082,11.10.3.9,51.3,,,,1
2019-09,British Columbia,2016A000259,Employment rate,Females,15 to 19 years,Percentage,242,units,0,v3834082,11.10.3.9,46.5,,,,1
2019-10,British Columbia,2016A000259,Employment rate,Females,15 to 19 years,Percentage,242,units,0,v3834082,11.10.3.9,43.2,,,,1
2019-11,British Columbia,2016A000259,Employment rate,Females,15 to 19 years,Percentage,242,units,0,v3834082,11.10.3.9,42.2,,,,1
2019-12,British Columbia,2016A000259,Employment rate,Females,15 to 19 years,Percentage,242,units,0,v3834082,11.10.3.9,42.4,,,,1
2020-01,British Columbia,2016A000259,Employment rate,Females,15 to 19 years,Percentage,242,units,0,v3834082,11.10.3.9,39.2,,,,1
2020-02,British Columbia,2016A000259,Employment rate,Females,15 to 19 years,Percentage,242,units,0,v3834082,11.10.3.9,39.9,,,,1
